Experiment start
robot 1 0.3387995667711473
robot 1 0.3400319696180484
robot 1 0.34048413137761396
robot 1 0.34148693002112107
robot 1 0.34259883720710804
robot 1 0.3443498958079948
robot 1 0.3478097671706952
robot 1 0.350254004933821
robot 1 0.3520902888433921
robot 1 0.3554482720537977
robot 1 0.3579012368543271
robot 1 0.36130895798056806
robot 1 0.36319314408611114
robot 1 0.36540554109185697
robot 1 0.3671612724633359
robot 1 0.36875902445484904
robot 1 0.37121846806721065
robot 1 0.37114691804443933
robot 1 0.3718603193984983
robot 1 0.3724832334437853
robot 1 0.37268693275491716
robot 1 0.3709494738677473
robot 1 0.370560526314994
robot 1 0.36897314232316974
robot 1 0.3669077343917052
robot 1 0.3668655248777786
robot 1 0.36117182056916886
robot 1 0.3592103733223955
robot 1 0.3568040368182135
robot 1 0.35400200688170547
robot 1 0.3512099400518651
robot 1 0.34972219994032194
robot 1 0.3473695351915083
robot 1 0.3451136397617852
robot 1 0.3446983944359603
robot 1 0.3429520816779332
robot 1 0.3417505245945732
robot 1 0.34214137716054255
robot 1 0.34185300609762675
robot 1 0.3423012659434438
robot 1 0.34319616092397076
robot 1 0.3449176026616298
robot 1 0.3463905334794969
robot 1 0.3478663811496915
robot 1 0.3504284300309323
robot 1 0.35316421969633166
robot 1 0.3562349730887598
robot 1 0.3588539193750187
robot 1 0.36102585181252334
robot 1 0.3628975477073343
robot 1 0.3655680811691871
robot 1 0.3679598539592956
robot 1 0.37008113814609944
robot 1 0.3706081031164853
robot 1 0.3705985913691701
robot 1 0.3716648309726273
robot 1 0.37124213840046294
robot 1 0.3705661546582128
robot 1 0.3689655195379538
robot 1 0.36774628869830406
robot 1 0.36635496535378204
robot 1 0.36281073010169046
robot 1 0.36100148118650094
robot 1 0.3582002965673558
robot 1 0.3562401903864974
robot 1 0.35388163513142973
robot 1 0.3511306204900273
robot 1 0.34882100297910584
robot 1 0.34715902676962196
robot 1 0.3467740724710231
robot 1 0.3452454454564335
robot 1 0.3446861284442123
robot 1 0.3447201548806948
robot 1 0.3453389727550532
robot 1 0.34570596754685534
robot 1 0.3474211865903783
robot 1 0.3480938928279043
robot 1 0.35064494529653667
robot 1 0.3525842469745502
robot 1 0.3559313339071256
robot 1 0.3581014667677508
robot 1 0.3602763588998258
robot 1 0.3625947923049608
robot 1 0.3655746360782962
robot 1 0.3682382444157764
robot 1 0.36956656548366973
robot 1 0.3714221882320413
robot 1 0.3725560180890209
robot 1 0.37312456513501097
robot 1 0.37357082209441966
robot 1 0.372097023513634
robot 1 0.37150767978426064
robot 1 0.3694641058098102
robot 1 0.3680250003977271
robot 1 0.364928798352015
robot 1 0.36273364700205796
robot 1 0.35968960163533764
robot 1 0.35773376952892616
robot 1 0.35536379980472654
robot 1 0.35261836813319136
robot 1 0.3505017447221098
robot 1 0.34990659460129614
robot 1 0.3485064954326859
robot 1 0.3468995648466725
robot 1 0.3462806798475694
robot 1 0.34643288384148824
robot 1 0.3470437306055468
robot 1 0.3479487019174667
robot 1 0.3492291049723911
robot 1 0.35086561828606266
robot 1 0.35324953175854534
robot 1 0.3538886827843833
robot 1 0.3575770884018324
robot 1 0.3593005002774694
robot 1 0.36299572920732254
robot 1 0.36460080476865203
robot 1 0.36664194170050096
robot 1 0.3687115631735453
robot 1 0.3701408571658883
robot 1 0.3707702747522825
robot 1 0.3706017441919883
robot 1 0.3704318055175145
robot 1 0.3694076795629341
robot 1 0.36794414804350045
robot 1 0.36610890713546956
robot 1 0.363215051784358
robot 1 0.36120834215595027
robot 1 0.3586010523729713
robot 1 0.3558013955624538
robot 1 0.35300696856256447
robot 1 0.351769205788513
robot 1 0.34966819074234734
robot 1 0.34922636673098506
robot 1 0.3466409010250193
robot 1 0.34632015641152564
robot 1 0.3462699324059623
robot 1 0.34581520333958393
robot 1 0.3471388758437965
robot 1 0.349198245153584
robot 1 0.3500338229830071
robot 1 0.35228903199859607
robot 1 0.3542918271985895
robot 1 0.3570143572885005
robot 1 0.36026697748120345
robot 1 0.362782820368863
robot 1 0.3656318088410651
robot 1 0.367176427412427
robot 1 0.3678961222794446
robot 1 0.36898474058802905
robot 1 0.3694534821806616
robot 1 0.36865380304973827
robot 1 0.368188335249211
robot 1 0.36567868788713714
robot 1 0.3651724121472094
robot 1 0.3620824413078276
robot 1 0.35856841350776975
robot 1 0.35684738305873015
robot 1 0.35467561692149135
robot 1 0.3525622068999068
robot 1 0.35089026439520565
robot 1 0.34877677209127245
robot 1 0.34633465281017317
robot 1 0.34600712223974844
robot 1 0.34638352042368437
robot 1 0.34652967743744345
robot 1 0.3467728249218731
robot 1 0.34910217799925264
robot 1 0.3505515738040928
robot 1 0.3519096983609055
robot 1 0.3548137116674072
robot 1 0.35708113086961335
robot 1 0.3600522201805541
robot 1 0.3625761501973745
robot 1 0.36436461833711636
robot 1 0.3665463450170189
robot 1 0.36798877456805285
robot 1 0.3692634436152927
robot 1 0.36892160711010374
robot 1 0.36871088185435164
robot 1 0.36725177560110084
robot 1 0.36454216712905935
robot 1 0.3629653883421755
robot 1 0.36053398373642803
robot 1 0.35812801568984476
robot 1 0.3553323036847952
robot 1 0.35300608938956707
robot 1 0.35153334132583713
robot 1 0.35050002249743967
robot 1 0.34805163138235806
robot 1 0.34752347823947505
robot 1 0.34816551893100417
robot 1 0.34805448440294506
robot 1 0.34848276433925107
robot 1 0.3503698099272423
robot 1 0.35289638999558787
robot 1 0.35550180113789076
robot 1 0.35794395084768255
robot 1 0.36058797397777015
robot 1 0.3635593438321766
robot 1 0.36536309825753965
robot 1 0.367460064415584
robot 1 0.3688828480471695
robot 1 0.36937778310520225
robot 1 0.36941205839052094
robot 1 0.3681604294618625
robot 1 0.3667091158679841
robot 1 0.36529384532407716
robot 1 0.3626531585951952
robot 1 0.3602609232682213
robot 1 0.3574524072344855
robot 1 0.3550612944360273
robot 1 0.352317094581736
robot 1 0.35125028863681257
robot 1 0.3494150541015552
robot 1 0.34824216996586826
robot 1 0.3479833079047777
robot 1 0.348531105789843
robot 1 0.35002289873732706
robot 1 0.35081832698453047
robot 1 0.35360014043342053
robot 1 0.35531901581674835
robot 1 0.3575006625896965
robot 1 0.3607428352699168
robot 1 0.36355042770267704
robot 1 0.36516852091202145
robot 1 0.36753870581167075
robot 1 0.3682387870856435
robot 1 0.3682882708649645
robot 1 0.3679620540210601
robot 1 0.3673927530332754
robot 1 0.3659774643832716
robot 1 0.3648523370399259
robot 1 0.361540335263891
robot 1 0.3591438588740839
robot 1 0.35613937657813804
robot 1 0.35334397047422145
robot 1 0.35123087168130335
robot 1 0.35081455123190475
robot 1 0.348971383392787
robot 1 0.347654656374313
robot 1 0.3484024785042057
robot 1 0.3489792376133906
robot 1 0.35002519204182286
robot 1 0.3532472759098409
robot 1 0.3548625509208463
robot 1 0.3565880372367109
robot 1 0.36048164036621283
robot 1 0.3636456003250237
robot 1 0.36527654191884074
robot 1 0.3670460442806224
robot 1 0.3690538819817946
robot 1 0.368424723722727
robot 1 0.36829575767545797
robot 1 0.3666754148356561
robot 1 0.3652558187565518
robot 1 0.3621802956861756
robot 1 0.35999653003865534
robot 1 0.3576081164848755
robot 1 0.3545755244991219
robot 1 0.35202729812229255
robot 1 0.350979515995393
robot 1 0.34933332483197715
robot 1 0.34881778181319795
robot 1 0.34847618011000436
robot 1 0.34859047728196585
robot 1 0.35112733500025595
robot 1 0.35281507065220136
robot 1 0.35461515690523426
robot 1 0.35678611595467064
robot 1 0.35984261181739824
robot 1 0.36240382019344225
robot 1 0.36378820367265274
robot 1 0.3653760123207661
robot 1 0.3669530711285417
robot 1 0.3669705809645335
robot 1 0.365113627862109
robot 1 0.36374589291054044
robot 1 0.36302776295264777
robot 1 0.35952422512684384
robot 1 0.35717113455006305
robot 1 0.35413568391732764
robot 1 0.3509403338999853
robot 1 0.3503050245551702
robot 1 0.34844639865258753
robot 1 0.3480812513043303
robot 1 0.3477990152160722
robot 1 0.34902941493925443
robot 1 0.35112672677173845
robot 1 0.3525445380876621
robot 1 0.3549868101638626
robot 1 0.3574157534298506
robot 1 0.3591497525520639
robot 1 0.3620668103741319
robot 1 0.3644837203940879
robot 1 0.36530060742204545
robot 1 0.3660107861845533
robot 1 0.36608814319781513
robot 1 0.36423165418512926
robot 1 0.36306853785652504
robot 1 0.36194461016405943
robot 1 0.35911160323901037
robot 1 0.3554191527588907
robot 1 0.3532784097065948
robot 1 0.3505024116947059
robot 1 0.34879194049264695
robot 1 0.3476054152933838
robot 1 0.3470470448994176
robot 1 0.3473375501657355
robot 1 0.348330706150177
robot 1 0.34978812249851154
robot 1 0.35202428447631684
robot 1 0.35471184492281926
robot 1 0.3569056164392384
robot 1 0.3600762506077873
robot 1 0.3613007763457311
robot 1 0.36314507557984727
robot 1 0.3642985507571706
robot 1 0.36431652932887815
robot 1 0.3644176217200597
robot 1 0.3621558444656094
robot 1 0.3604062104048223
robot 1 0.35864954998809995
robot 1 0.35541023178084175
robot 1 0.35323476136065174
robot 1 0.3504627036652717
robot 1 0.34960510827251096
robot 1 0.3477620603177946
robot 1 0.34700269951018875
robot 1 0.34752057363563815
robot 1 0.3478274842869923
robot 1 0.35105728079225734
robot 1 0.35215135635557404
robot 1 0.3548342393400711
robot 1 0.35765903658763987
robot 1 0.36128834590943765
robot 1 0.36356613020014256
robot 1 0.36433304330871474
robot 1 0.3646309337699205
robot 1 0.36492283293757616
robot 1 0.363745422232671
robot 1 0.3616927137625426
robot 1 0.3595020413663348
robot 1 0.3573253298061099
robot 1 0.3553942834838725
robot 1 0.35259440877076803
robot 1 0.3498132112732359
robot 1 0.3472691696030256
robot 1 0.34673468243262756
robot 1 0.3464007190161259
robot 1 0.3467437984555888
robot 1 0.34832684372062805
robot 1 0.3504228814835409
robot 1 0.35222701750169344
robot 1 0.35530027839153094
robot 1 0.3580430866929168
robot 1 0.3612262411750024
robot 1 0.36288329459686364
robot 1 0.36378959999712973
robot 1 0.36364599754614185
robot 1 0.3626416866905838
robot 1 0.3606168335994742
