Experiment start
robot 0 0.3071740317153375
robot 0 0.3068474283887953
robot 0 0.3066822128056636
robot 0 0.3063661903880881
robot 0 0.30607051494357856
robot 0 0.30617212910461455
robot 0 0.3053782242925669
robot 0 0.30497830267802967
robot 0 0.30458921231487657
robot 0 0.30461485004474464
robot 0 0.30424187674692954
robot 0 0.3042730334779271
robot 0 0.3040660503316371
robot 0 0.30347696097588306
robot 0 0.3032935159126259
robot 0 0.30322982330722736
robot 0 0.3026909785577219
robot 0 0.30150251773956954
robot 0 0.30181299748083334
robot 0 0.30129335617915404
robot 0 0.3003779574751596
robot 0 0.29989224365816947
robot 0 0.29942763154745555
robot 0 0.2993904100332028
robot 0 0.2989436528901205
robot 0 0.2982847109300272
robot 0 0.29785396481223575
robot 0 0.2974381245704675
robot 0 0.29640014814633286
robot 0 0.29579202824214595
robot 0 0.2951988323904218
robot 0 0.29548213689870745
robot 0 0.29531316012669323
robot 0 0.2947761611304861
robot 0 0.29425990585253076
robot 0 0.2932658566221455
robot 0 0.2930350494669898
robot 0 0.29267162722510603
robot 0 0.2921990199190234
robot 0 0.2918485234462742
robot 0 0.29063573044507146
robot 0 0.2907287847000378
robot 0 0.28944415307428684
robot 0 0.28955706215156646
robot 0 0.28840283761595836
robot 0 0.28808138128871186
robot 0 0.2880673206731336
robot 0 0.2877345720731433
robot 0 0.286228818182772
robot 0 0.2865278480497567
robot 0 0.28594191231701577
robot 0 0.2845935748892662
robot 0 0.28416674598831
robot 0 0.2836227754121302
robot 0 0.2835188315819722
robot 0 0.2825261300312413
robot 0 0.28234866596078567
robot 0 0.28100782326419
robot 0 0.2808483021711827
robot 0 0.2798073025668374
robot 0 0.27969643329400345
robot 0 0.27868984985365364
robot 0 0.27835723912336546
robot 0 0.2774841289213681
robot 0 0.2769719737346571
robot 0 0.276592511909175
robot 0 0.2753673983452979
robot 0 0.27536629191319284
robot 0 0.2751144474264776
robot 0 0.2747644079982928
robot 0 0.27443227521841473
robot 0 0.27357795672117896
robot 0 0.272390438968396
robot 0 0.27250063893676085
robot 0 0.2722264239548091
robot 0 0.27162152567159736
robot 0 0.2708874409474504
robot 0 0.2705867830013353
robot 0 0.2698959930852738
robot 0 0.27015772719861436
robot 0 0.2698962799352356
robot 0 0.2688195138281972
robot 0 0.2680710702987955
robot 0 0.2683916824721113
robot 0 0.2672967937916661
robot 0 0.2666908123961574
robot 0 0.26657809856955766
robot 0 0.26555226551449174
robot 0 0.2659004421945943
robot 0 0.26534254356855763
robot 0 0.26483207329422553
robot 0 0.26526445791964237
robot 0 0.26380645679813797
robot 0 0.26424991158041655
robot 0 0.2632887021015834
robot 0 0.26375791422797684
robot 0 0.2633099446681389
robot 0 0.2628453564728394
robot 0 0.2619418445380757
robot 0 0.2619862210835024
robot 0 0.2625311993838992
robot 0 0.26162075970077286
robot 0 0.26221689424144534
robot 0 0.2618460490616509
robot 0 0.26106150003404066
robot 0 0.2607609501083962
robot 0 0.26134359781375416
robot 0 0.26061787528000874
robot 0 0.2608500781985758
robot 0 0.2605170954066573
robot 0 0.26032187728044964
robot 0 0.260080331809885
robot 0 0.2608542592927189
robot 0 0.26016620056753126
robot 0 0.26051841502312173
robot 0 0.2593989471872528
robot 0 0.2605712974625555
robot 0 0.2599494978516893
robot 0 0.25964316482752914
robot 0 0.26008360171654216
robot 0 0.25950238803669734
robot 0 0.25986417557219205
robot 0 0.26025008418975937
robot 0 0.26009280616656777
robot 0 0.25982052279049006
robot 0 0.2598920732222638
robot 0 0.2605602681105578
robot 0 0.2598444429915927
robot 0 0.2606444205607842
robot 0 0.26066642407947377
robot 0 0.26080602104778305
robot 0 0.2613097700554548
robot 0 0.26105242812497426
robot 0 0.2611112779358156
robot 0 0.26134649011197336
robot 0 0.26160124849903543
robot 0 0.26128228648897533
robot 0 0.26248869681935655
robot 0 0.2624924506092796
robot 0 0.2626514204684747
robot 0 0.26256165017067373
robot 0 0.26314297577028284
robot 0 0.2630468994655946
robot 0 0.2634564737135418
robot 0 0.2643430221559455
robot 0 0.2646219986256671
robot 0 0.26448515243507226
robot 0 0.265479291026827
robot 0 0.2655584995845048
robot 0 0.2654514041922748
robot 0 0.26623741295134196
robot 0 0.26576736534100215
robot 0 0.2665850648360394
robot 0 0.26738211508878235
robot 0 0.2680096949241029
robot 0 0.26821250944685243
robot 0 0.2686568645990688
robot 0 0.2702660217425877
robot 0 0.27122209173431694
robot 0 0.2710437154486207
robot 0 0.2720365256846811
robot 0 0.27257302448258386
robot 0 0.2727102064447795
robot 0 0.27384299244692806
robot 0 0.2742549426546826
robot 0 0.2752523473445089
robot 0 0.2753511497829876
robot 0 0.2755535129157057
robot 0 0.27618824963566807
robot 0 0.2772160267770249
robot 0 0.27746102689053903
robot 0 0.2781324273460031
robot 0 0.27919416727623564
robot 0 0.27960965658512205
robot 0 0.28124241322837523
robot 0 0.2811816627626352
robot 0 0.2826857327184629
robot 0 0.28303205538566967
robot 0 0.28378152831934905
robot 0 0.28414984353922457
robot 0 0.2852143149866702
robot 0 0.28579738501358387
robot 0 0.28658824803324745
robot 0 0.2863538065797565
robot 0 0.2870950209782884
robot 0 0.28822109170418264
robot 0 0.2884017523234665
robot 0 0.2885245060696699
robot 0 0.2893446435235442
robot 0 0.29023029373293247
robot 0 0.2913131703866058
robot 0 0.29224370909867975
robot 0 0.29246412212244943
robot 0 0.2934400142979525
robot 0 0.2943707555737146
robot 0 0.29499441293562534
robot 0 0.29563334504022254
robot 0 0.2959455082475802
robot 0 0.29695100867205637
robot 0 0.29762635898160694
robot 0 0.2983247282709497
robot 0 0.29937217902952984
robot 0 0.29839221578015307
robot 0 0.2994875526744016
robot 0 0.3002212881224095
robot 0 0.301327434351273
robot 0 0.3020982499754927
robot 0 0.30181633313438866
robot 0 0.3027114614219364
robot 0 0.3031613618781557
robot 0 0.3036265591185671
robot 0 0.30415837187246536
robot 0 0.3044044122355622
robot 0 0.30528556886639596
robot 0 0.30676608617016526
robot 0 0.306723138003181
robot 0 0.3080237403228551
robot 0 0.30830193353649965
robot 0 0.30858765647147285
robot 0 0.30928115635136744
robot 0 0.30948484216297806
robot 0 0.30981296458495655
robot 0 0.310137671266987
robot 0 0.310770997953908
robot 0 0.3104649875179892
robot 0 0.3108381217117569
robot 0 0.31122547815242774
robot 0 0.3109680464952601
robot 0 0.31180623651155676
robot 0 0.31264945770118713
robot 0 0.312948095566046
robot 0 0.31285340051663796
robot 0 0.3138779984900456
robot 0 0.31372336490099323
robot 0 0.3147971217250229
robot 0 0.3151466912876318
robot 0 0.31478059612139087
robot 0 0.31450168949730284
robot 0 0.3152306150600344
robot 0 0.3149196290160941
robot 0 0.3159596573016214
robot 0 0.315691517644218
robot 0 0.3154284223154477
robot 0 0.3162751834031232
robot 0 0.31667758199632606
robot 0 0.3160569237525338
robot 0 0.3154392679955968
robot 0 0.31653576092301444
robot 0 0.31615447845235667
robot 0 0.3162272852517218
robot 0 0.3163375470225223
robot 0 0.3166342855218629
robot 0 0.31668827369358044
robot 0 0.317018637775001
robot 0 0.3162950018829068
robot 0 0.3168977706791172
robot 0 0.31682408752696056
robot 0 0.31673451238262834
robot 0 0.31721489509325723
robot 0 0.3171557371219275
robot 0 0.3167679500206606
robot 0 0.31610800594913313
robot 0 0.31609813544666227
robot 0 0.31664056402244434
robot 0 0.31632560645397934
robot 0 0.31634036228172924
robot 0 0.31572296431680125
robot 0 0.3157611343613842
robot 0 0.3163880747802395
robot 0 0.31527091088733306
robot 0 0.31578288950829847
robot 0 0.3146540956190407
robot 0 0.3152010880728119
robot 0 0.31444134653599715
robot 0 0.31486070783160974
robot 0 0.31508315744604787
robot 0 0.3141360029058426
robot 0 0.31369242381873746
robot 0 0.3134831762171268
robot 0 0.3135239848272961
robot 0 0.31320872268926186
robot 0 0.31251648010500643
robot 0 0.3125830816043284
robot 0 0.3121265359275826
robot 0 0.3116562753663623
robot 0 0.3107408240911205
robot 0 0.31025797632318947
robot 0 0.3104143416631365
robot 0 0.3105675628941775
robot 0 0.31027119913191675
robot 0 0.30998628045003707
robot 0 0.31025247568006176
robot 0 0.30946062252244144
robot 0 0.3088609785470404
robot 0 0.30855669816593373
robot 0 0.3082706060137245
robot 0 0.30760850972108733
robot 0 0.30686748942403963
robot 0 0.3066774068802504
robot 0 0.3060119569584959
robot 0 0.3057227289547598
robot 0 0.30462244464537813
robot 0 0.3039842556354139
robot 0 0.3033732216357794
robot 0 0.3021916434358582
robot 0 0.30159480628554947
robot 0 0.3010518809073068
robot 0 0.3000012487227304
robot 0 0.2994425353227263
robot 0 0.2989350687045488
robot 0 0.29841273162424364
robot 0 0.29792753325063814
robot 0 0.29650429448227494
robot 0 0.29603413664659967
robot 0 0.2955924717965618
robot 0 0.2946734077388725
robot 0 0.2947295673727263
robot 0 0.2938476611806233
robot 0 0.29299207970926355
robot 0 0.29216201254435925
robot 0 0.2917367732259382
robot 0 0.29098175209873867
robot 0 0.290149779405403
robot 0 0.289318016069323
robot 0 0.2885240688671103
robot 0 0.28779182198559417
robot 0 0.2874950728520539
robot 0 0.2862854041582832
robot 0 0.28602418530762186
robot 0 0.2853494186976718
robot 0 0.2842478473471568
robot 0 0.283889438743579
robot 0 0.28328408160406193
robot 0 0.28254931168021097
robot 0 0.28143875040947636
robot 0 0.28039854483506327
robot 0 0.27940038771173603
robot 0 0.27965580298582154
robot 0 0.27804237161716905
robot 0 0.27690964952465286
robot 0 0.27637234175698727
robot 0 0.2758493415284798
robot 0 0.27523143880405393
robot 0 0.2740552898874384
robot 0 0.27367083581794166
robot 0 0.2730974699863259
robot 0 0.27242440958817504
robot 0 0.2721959118516237
robot 0 0.27164617847295464
robot 0 0.27137485655339233
robot 0 0.2705317558480512
robot 0 0.269558759525283
robot 0 0.26887363544292947
robot 0 0.26807884802262866
robot 0 0.26716341994659326
robot 0 0.2665648121881688
robot 0 0.26568086842509514
robot 0 0.26560180790118565
robot 0 0.26413209084295003
robot 0 0.26373097852775496
robot 0 0.2635206632160158
robot 0 0.2633262713195328
robot 0 0.26253177196059263
robot 0 0.26148723056611123
robot 0 0.26072549105729453
robot 0 0.26104731194195935
robot 0 0.2606953388551496
robot 0 0.25978899471511313
robot 0 0.25971553681031767
robot 0 0.25835861488306877
robot 0 0.25832353292007193
robot 0 0.257732969338028
robot 0 0.2573217278480278
robot 0 0.2569602241902165
robot 0 0.2564004177045398
robot 0 0.2558351207527112
robot 0 0.2557085113173646
robot 0 0.25502097980969907
robot 0 0.25516293592302
robot 0 0.25533287049243547
robot 0 0.2546109077259045
robot 0 0.25455222829881086
robot 0 0.25502346014051275
robot 0 0.25460023339056137
robot 0 0.25445094531087625
robot 0 0.2539326672090187
robot 0 0.25393908538678056
robot 0 0.25462507178001365
robot 0 0.2549429092113556
robot 0 0.25449672909654086
robot 0 0.2545556318131586
robot 0 0.2552073578603044
robot 0 0.2556913614917952
robot 0 0.25570798321701615
robot 0 0.255750464957143
robot 0 0.25582645063348
robot 0 0.25657742428444386
robot 0 0.2566905405031987
robot 0 0.2568872201597313
robot 0 0.2577019012610764
robot 0 0.25787618022879166
robot 0 0.2580782801832028
robot 0 0.2586426435946327
robot 0 0.2585639568653346
robot 0 0.2598230063087906
robot 0 0.25945346920305007
robot 0 0.26073344331019815
robot 0 0.2610706285472124
robot 0 0.26175659523455397
robot 0 0.26211891054216846
robot 0 0.26251644403715785
robot 0 0.2636115546080899
robot 0 0.2636842118679138
robot 0 0.2651712144192433
robot 0 0.2649715579257493
robot 0 0.2661488274869645
robot 0 0.26666418066120673
robot 0 0.26714403426063155
robot 0 0.267760546187258
robot 0 0.2685716097425797
robot 0 0.2687948894540246
robot 0 0.26969660441393484
robot 0 0.2706184245787248
robot 0 0.27087822251390314
robot 0 0.27220966786612816
robot 0 0.27250123396364234
robot 0 0.27347630904894193
robot 0 0.274194031878666
robot 0 0.27481242343939816
robot 0 0.27504629834499866
robot 0 0.2761923604372022
robot 0 0.2767150370747917
robot 0 0.2775012025988497
robot 0 0.27858115002633516
robot 0 0.27859614373168257
robot 0 0.28009644936155453
robot 0 0.28080126522706267
robot 0 0.2815114078774235
robot 0 0.2823886123749829
robot 0 0.28369956103231464
robot 0 0.28420300844241664
robot 0 0.2851350002116907
robot 0 0.28606876726688785
robot 0 0.28644350703120947
robot 0 0.28806840966046826
robot 0 0.2882133993288446
robot 0 0.2887687219323856
robot 0 0.2900125001980865
robot 0 0.2906269504885181
robot 0 0.29104521503673036
robot 0 0.2925422256679986
robot 0 0.29256261531220257
robot 0 0.29387667355929514
robot 0 0.2941591578051282
robot 0 0.2953024989949201
robot 0 0.29621884877998655
robot 0 0.29723501275246594
robot 0 0.29798382197603074
robot 0 0.29787372741045903
robot 0 0.2989016003766904
robot 0 0.29969104304782357
robot 0 0.3002313748081906
robot 0 0.3014693322710598
robot 0 0.3010492741575118
robot 0 0.30143240370468904
robot 0 0.3025725129404588
robot 0 0.30236790968970995
robot 0 0.30292269789303167
robot 0 0.30381110942020034
robot 0 0.30454055350357717
robot 0 0.3048609826215355
robot 0 0.30562930808250977
robot 0 0.3062640562377687
robot 0 0.3068003780210401
robot 0 0.3067053700041923
robot 0 0.3075521560063102
robot 0 0.3082679017643799
robot 0 0.3090315701928832
robot 0 0.3091150187544517
robot 0 0.3095720159484628
robot 0 0.3094443856998486
robot 0 0.31085053826237136
robot 0 0.31136610322871444
robot 0 0.3117875657897246
robot 0 0.3119516678452621
robot 0 0.3119160152561573
robot 0 0.31239068501758493
robot 0 0.31259240231437047
robot 0 0.31270520317106054
robot 0 0.31377525170526305
robot 0 0.3138186744604516
robot 0 0.3150000920632075
robot 0 0.31400266753790584
robot 0 0.31473810387241447
robot 0 0.31484689510294317
robot 0 0.3156086432293777
robot 0 0.31521218239105325
robot 0 0.3155064112972712
robot 0 0.3157526259397951
robot 0 0.3159534704109289
robot 0 0.31623678059854765
robot 0 0.31645477661853294
robot 0 0.3167109131425705
robot 0 0.3159850396379827
robot 0 0.31635160835086623
robot 0 0.31668352088518764
robot 0 0.31608506875705117
robot 0 0.31645023029042
robot 0 0.31631525488175233
robot 0 0.31623018919357737
robot 0 0.3161239283242114
robot 0 0.31696838725357174
robot 0 0.31594078632405603
robot 0 0.3163705230084445
robot 0 0.31683476154989765
robot 0 0.3163765446010713
robot 0 0.3163805027085797
robot 0 0.31639930777459163
robot 0 0.316895097581307
robot 0 0.31646406443963776
robot 0 0.31604289666755525
robot 0 0.3161263090098947
robot 0 0.31576621343570294
robot 0 0.3158806498605108
robot 0 0.31500494631392084
robot 0 0.3146723894877676
robot 0 0.3152844160320892
robot 0 0.31454881031175663
robot 0 0.31423226175554975
robot 0 0.3139541198095698
robot 0 0.3137616172287032
robot 0 0.3139641408001707
robot 0 0.3132846630121705
robot 0 0.31298684163061663
robot 0 0.3124058352264921
robot 0 0.31170770691252264
robot 0 0.3120432299225545
robot 0 0.31185129449504034
robot 0 0.31112757557907045
robot 0 0.3110932190715995
robot 0 0.31048457256323353
robot 0 0.3103464607388582
robot 0 0.30974600930045737
robot 0 0.3086914635351406
robot 0 0.30811957404515855
robot 0 0.30859108830922843
robot 0 0.30759183687717995
robot 0 0.3080002479250708
robot 0 0.3070038203221416
robot 0 0.30663331052709963
robot 0 0.30614810412486293
robot 0 0.30566621891449913
robot 0 0.3062767016420321
robot 0 0.30535719047652055
robot 0 0.30402392255110805
robot 0 0.3036177781821484
robot 0 0.3030875525575842
robot 0 0.30329063014653157
robot 0 0.30292639419178596
robot 0 0.3015028534426782
robot 0 0.29994105832516277
robot 0 0.2987437887087339
robot 0 0.298452255898387
robot 0 0.29789704852009785
robot 0 0.297187428894186
robot 0 0.2966719600584305
robot 0 0.29493789887541977
robot 0 0.29428084107198643
robot 0 0.2934860926442562
robot 0 0.29331344107506047
robot 0 0.292537450614196
robot 0 0.2917668549252419
robot 0 0.2912034860804529
robot 0 0.2902531888135464
robot 0 0.28991446351988037
robot 0 0.288340875735222
robot 0 0.2878376622532644
robot 0 0.28759514473818226
robot 0 0.2864858544892682
robot 0 0.2858377720295669
robot 0 0.2841241025036245
robot 0 0.28370698220842006
robot 0 0.28309429408016434
robot 0 0.2824874489920694
robot 0 0.28130281951845015
robot 0 0.280735932881713
robot 0 0.2802405198844202
robot 0 0.2792839311866875
robot 0 0.2777806085298751
robot 0 0.277043354908652
robot 0 0.2761535518721689
robot 0 0.27609798752909676
robot 0 0.27498617863228214
robot 0 0.274141727084308
robot 0 0.2733189440387202
robot 0 0.27292098106889956
robot 0 0.27226214911580304
robot 0 0.2710939910790235
robot 0 0.27073258965044833
robot 0 0.2696036383487482
robot 0 0.2688990728697633
robot 0 0.26896841541234084
robot 0 0.2683039218393863
robot 0 0.26700439592242947
robot 0 0.2663095485499003
robot 0 0.2657843081125203
robot 0 0.2651445328913234
robot 0 0.2642394541531644
robot 0 0.26412721469903466
robot 0 0.263248908018582
robot 0 0.2624045900304868
robot 0 0.261934338699937
robot 0 0.26152104567599316
robot 0 0.2607490361514766
robot 0 0.26001754964847473
robot 0 0.25996307061407126
robot 0 0.25858426489899
robot 0 0.25826819205294915
robot 0 0.25761880399769527
robot 0 0.2573192365479729
robot 0 0.25707465130735807
robot 0 0.257203057176766
robot 0 0.2573505435483964
robot 0 0.25612580050179345
robot 0 0.2559558615223898
robot 0 0.2554544035344366
robot 0 0.2556378650984206
robot 0 0.25492801085810635
robot 0 0.2544797282895493
robot 0 0.25501870897871304
robot 0 0.25400807740135156
robot 0 0.25400717107677423
robot 0 0.25429710206626366
robot 0 0.25371013575991336
robot 0 0.2531329919564861
robot 0 0.2541674142467241
robot 0 0.2536260817672832
robot 0 0.2536273486950117
robot 0 0.2537882318537592
robot 0 0.2531533004951461
robot 0 0.254274892182562
robot 0 0.2544824885085638
robot 0 0.25456872501110805
robot 0 0.25481814292880745
robot 0 0.25492094367226326
robot 0 0.25563260393475146
robot 0 0.25641969314073576
robot 0 0.25630275404807873
robot 0 0.25727584454556174
robot 0 0.25768546255241953
robot 0 0.2578985818419006
robot 0 0.2589856489667063
robot 0 0.2592548291133008
robot 0 0.2599438450299658
robot 0 0.26045877160577
robot 0 0.2601224825389974
robot 0 0.2610464851179331
robot 0 0.2612414126563605
robot 0 0.26184513645918217
robot 0 0.26201404326333927
robot 0 0.2628234245722608
robot 0 0.26302541954747616
robot 0 0.26429896898894023
robot 0 0.2644209601044811
robot 0 0.2649653923563426
robot 0 0.26627271458471524
robot 0 0.2671846240171642
robot 0 0.2673648411415452
robot 0 0.2687658772706804
robot 0 0.26976934866829194
