[0.0, 0.9, 2.0, 1.57]
[1.0, 0.65, 2.0, 1.57]
[2.0, 0.4, 2.0, 1.57]
[3.0, 0.1, 2.0, 1.57]
[4.0, -0.2, 2.0, 1.57]
[5.0, -0.5, 2.0, 1.57]
[6.0, -0.8, 2.0, 1.57]
[7.0, -1.1, 2.0, 1.57]
